id;Perfume;Brand;Country;Gender;Rating Value;Rating Count;Year;Top;Middle;Base;Perfumer1;Perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5
56701;rendezvous;DSH Perfumes;unknown;unisex;4,04;46;2016;Aldehydes and White Pepper;Gardenia, Jasmine and Orange Blossom;Castoreum, Ambergris, Hyrax, Labdanum, Musk, Ambrette (Musk Mallow), Civet and Oakmoss;Dawn Spencer Hurwitz;unknown;musky;amber;animalic;white floral;leather
56702;reveries de paris;DSH Perfumes;unknown;unisex;4,3;10;2015;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;musky;leather;amber;animalic;smoky
56703;rosé;DSH Perfumes;unknown;unisex;4,5;2;2022;Watery Notes;Red Wine and Pink Rose;Mysore Sandalwood;Dawn Spencer Hurwitz;unknown;wine;rose;aquatic;unknown;unknown
56704;rose vert;DSH Perfumes;unknown;unisex;3,67;21;0;Citruses;Rose, Bulgarian Rose, Damask Rose, Moroccan Rose and Turkish Rose;oak moss and Australian Sandalwood;Dawn Spencer Hurwitz;unknown;woody;rose;mossy;citrus;earthy
56705;route d'iris;DSH Perfumes;unknown;women;4,12;16;0;Violet Leaf, Violet, Neroli and Mimosa;Tuberose, Iris, Narcissus and Orris Root;Heliotrope, Musk, Sandalwood and Benzoin;Dawn Spencer Hurwitz;unknown;powdery;violet;white floral;tuberose;ozonic
56706;ruba’iyat;DSH Perfumes;unknown;unisex;4,06;16;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;oud;fresh spicy;unknown;unknown;unknown
56707;ruby candlelight;DSH Perfumes;unknown;unisex;4,17;6;2021;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;fruity;rose;sweet;honey;beeswax
56708;samarkand;DSH Perfumes;unknown;unisex;4,1;10;2021;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;woody;floral;citrus;fruity;amber
56709;sampsuchinon;DSH Perfumes;unknown;unisex;4,0;11;0;Lemongrass, Herbal Notes and Cassis;Oregano, White Wine, Marjoram and Spicy Notes;Myrrh, Peru Balsam, Honey, Labdanum and Tolu Balsam;Dawn Spencer Hurwitz;unknown;amber;fresh spicy;aromatic;herbal;balsamic
56710;sandalo inspiritu;DSH Perfumes;unknown;unisex;4,67;3;0;Petitgrain, Coriander, Amalfi Lemon, Bitter Orange and Clementine;Rose, Hazelnut, Sandalwood, Nutmeg, Benzoin and Olibanum;Amber, Ambrette (Musk Mallow), Woodsy Notes, Patchouli, Virginia Cedar, French labdanum, oak moss, Myrhh, Opoponax, Peru Balsam and Tolu Balsam;Dawn Spencer Hurwitz;unknown;amber;woody;citrus;rose;balsamic
56711;scent of hope;DSH Perfumes;unknown;unisex;4,64;28;2014;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;powdery;woody;musky;iris;floral
56712;secreti di belle donne (venice);DSH Perfumes;unknown;women;3,5;4;0;Bitter Orange, Bergamot, Blood Orange, Fruity Notes, Melon and Saffron;Cardamom, Cinnamon, Damask Rose, Orange Blossom, Osmanthus, Jasmine Sambac, Cloves and Ylang-Ylang;Ambergris, Civet, Honey, Labdanum, Siam Benzoin, Amber, Beeswax, Musk and Vanilla;Dawn Spencer Hurwitz;unknown;amber;warm spicy;citrus;animalic;musky
56713;seve de pin;DSH Perfumes;unknown;unisex;3,88;8;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;woody;amber;aromatic;fresh spicy;balsamic
56714;seven;DSH Perfumes;unknown;men;3,67;9;0;Lime, Basil, Petitgrain, Grapefruit, Bergamot and Bay Leaf;Geranium, Sandalwood and Sage;Vetyver, Patchouli, Incense, Musk and oak moss;Dawn Spencer Hurwitz;unknown;aromatic;citrus;fresh spicy;woody;green
56715;silver fir (holiday no.8);DSH Perfumes;unknown;unisex;3,5;6;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;fruity;woody;fresh spicy;fresh;aromatic
56716;something blue;DSH Perfumes;unknown;women;4,2;5;0;Hortensia;Freesia, Lime (Linden) Blossom, Ivy, Sweet Pea and Violet;Vetyver and Iris;Dawn Spencer Hurwitz;unknown;floral;yellow floral;fresh;sweet;powdery
56717;songbird;DSH Perfumes;unknown;women;4,18;17;0;Violet, Mandarin Orange and Peach;Lily-of-the-Valley, Jasmine, Gardenia and Sweet Pea;Heliotrope, Vetyver and Musk;Dawn Spencer Hurwitz;unknown;white floral;floral;powdery;fresh;violet
56718;sophie;DSH Perfumes;unknown;women;4,5;2;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;white floral;floral;green;musky;powdery
56719;souvenir de malmaison;DSH Perfumes;unknown;unisex;4,57;14;2016;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;warm spicy;amber;floral;woody;powdery
56720;special formula x;DSH Perfumes;unknown;unisex;3,61;23;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;unknown;unknown;unknown;unknown;unknown
56721;special formula x-treme;DSH Perfumes;unknown;unisex;4,0;7;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;unknown;unknown;unknown;unknown;unknown
56722;st. valentine;DSH Perfumes;unknown;women;4,33;9;2011;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;violet;sweet;powdery;chocolate;rose
56723;sud de france;DSH Perfumes;unknown;unisex;3,12;8;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;fresh spicy;citrus;green;lavender;herbal
56724;sunny yellow;DSH Perfumes;unknown;unisex;3,5;2;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;citrus;green;fresh;white floral;aromatic
56725;sweet dreams;DSH Perfumes;unknown;unisex;4,58;24;0;Artemisia, Rosemary, Juniper, Clary Sage and Bergamot;Cloves, Lavender, Nutmeg, Honey, Jasmine, Angelica, Sandalwood, Olibanum and Myrrh;Cedar, Labdanum, Peru Balsam, Tonka Bean, Musk, Vanilla, Ambergris, Civet and Patchouli;Dawn Spencer Hurwitz;unknown;amber;aromatic;woody;fresh spicy;musky
56726;sweet gardenia;DSH Perfumes;unknown;women;3,44;9;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;unknown;unknown;unknown;unknown;unknown
56727;taj garden;DSH Perfumes;unknown;women;3,8;5;2018;Green Leaves, Bergamot, Clementine, Mandarin Orange and Neroli;Rose de Mai, Jasmine, Jasmine Sambac, Spices, Tagetes, Water Lily and Ylang-Ylang;Ambrette (Musk Mallow), Australian Sandalwood, Cedar and Madagascar Sandalwood;Dawn Spencer Hurwitz;unknown;citrus;floral;woody;aromatic;white floral
56728;tea and charcoal;DSH Perfumes;unknown;unisex;4,5;8;2020;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;aromatic;woody;leather;mineral;smoky
56729;the absinthe drinkers;DSH Perfumes;unknown;unisex;3,67;3;2022;Aldehydes, Bergamot and Lemon;Galbanum, Absinthe, Costus, Hay, Violet Woodsorrel, Cardamom, Mimosa absolute, Fern, Jasmine, Heliotrope, Lily, Lily-of-the-Valley, Star Anise, Sugar, Violet, Violet Leaf and Bulgarian Rose;Ambrette (Musk Mallow), Orris Root, Indian Patchouli, Musk and Vetiver;Dawn Spencer Hurwitz;unknown;aromatic;green;floral;powdery;earthy
56730;the afternoon;DSH Perfumes;unknown;women;4,15;13;0;Violet, Mimosa, Cassis and Sweet Pea;Lily-of-the-Valley, Heliotrope and Lilac;Iris and Sandalwood;Dawn Spencer Hurwitz;unknown;powdery;floral;fresh;violet;green
56731;the beat look;DSH Perfumes;unknown;women;4,5;6;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;fruity;aldehydic;sweet;mossy;fresh
56732;the sur l’herbe (tea no. 2);DSH Perfumes;unknown;women;4,0;1;0;Amalfi Lemon, Lavender and Bergamot;Tea, Tarragon and Lemon Verbena;Vetyver and Sandalwood;Dawn Spencer Hurwitz;unknown;citrus;aromatic;woody;lavender;fresh spicy
56733;the voices of trees;DSH Perfumes;unknown;unisex;4,11;36;2015;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;woody;aromatic;fresh spicy;conifer;green
56734;the´ du monde;DSH Perfumes;unknown;women;4,5;2;0;Fig, Bergamot and Cassis;Tea;Sandalwood, Vetyver and oak moss;Dawn Spencer Hurwitz;unknown;woody;fruity;green;aromatic;citrus
56735;the´ vert (tea no. 1);DSH Perfumes;unknown;women;3,71;7;0;Bergamot and Amalfi Lemon;Tea;Sandalwood and oak moss;Dawn Spencer Hurwitz;unknown;citrus;woody;green;mossy;fresh
56736;three kings;DSH Perfumes;unknown;unisex;4,0;10;2009;Artemisia, Almond, Bitter Orange and Bergamot;Rose, Champaca, African Orange Flower, Orris Root and Jasmine;Vetyver, Myrhh, Olibanum, French labdanum, Patchouli, Sandalwood and Virginia Cedar;Dawn Spencer Hurwitz;unknown;woody;amber;aromatic;citrus;floral
56737;tonic;DSH Perfumes;unknown;unisex;4,5;2;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;aromatic;woody;unknown;unknown;unknown
56738;tsukimi;DSH Perfumes;unknown;unisex;4,4;20;2017;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;woody;warm spicy;floral;musky;powdery
56739;tsukiyo-en;DSH Perfumes;unknown;unisex;4,57;21;2017;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;aromatic;green;fresh spicy;herbal;ozonic
56740;tubereuse;DSH Perfumes;unknown;women;4,28;32;0;Mimosa and Citruses;Tuberose;Beeswax, Sandalwood, Heliotrope and Virginia Cedar;Dawn Spencer Hurwitz;unknown;tuberose;white floral;powdery;woody;animalic
56741;twelfth night (holiday no.2);DSH Perfumes;unknown;unisex;4,0;13;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;mossy;woody;earthy;warm spicy;unknown
56742;un soir d'ete provencal;DSH Perfumes;unknown;women;3,86;7;0;Lavender, Bergamot, Amalfi Lemon, Lime and Bitter Orange;Geranium, Iris, Jasmine and Rose;Opoponax, West Indian Bay, Patchouli, Amber, Peru Balsam, Tonka Bean and Vanille;Dawn Spencer Hurwitz;unknown;aromatic;fresh spicy;citrus;lavender;amber
56743;une robe de zibeline;DSH Perfumes;unknown;unisex;4,45;20;2017;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;amber;animalic;warm spicy;powdery;musky
56744;vanilla bourbon;DSH Perfumes;unknown;unisex;3,76;21;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;vanilla;cacao;powdery;sweet;warm spicy
56745;vanilla bourbon intense;DSH Perfumes;unknown;unisex;4,5;44;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;amber;vanilla;sweet;whiskey;woody
56746;vanilla chantilly;DSH Perfumes;unknown;unisex;4,17;30;2016;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;vanilla;sweet;powdery;musky;warm spicy
56747;vanille;DSH Perfumes;unknown;women;3,89;35;0;Bergamot and Amalfi Lemon;Vanille and Heliotrope;Sandalwood;Dawn Spencer Hurwitz;unknown;vanilla;powdery;woody;citrus;unknown
56748;vanille botanique;DSH Perfumes;unknown;women;4,11;61;2012;Palisander Rosewood, Bergamot and Lemon;Beeswax, Jasmine and Bulgarian Rose;Tahitian Vanilla, Vanilla Absolute, Siam Benzoin, Tolu Balsam, Labdanum, Australian Sandalwood, Civet and Peru Balsam;Dawn Spencer Hurwitz;unknown;amber;balsamic;powdery;woody;vanilla
56749;venus & cupid (siena);DSH Perfumes;unknown;women;3,58;12;0;Fig Leaf, Neroli, Grapes and Currant buds;Jasmine Sambac, Mimosa, Hibiscus, Tuberose, Wisteria and Rose;Honey, Sandalwood, Amber and Moss;Dawn Spencer Hurwitz;unknown;white floral;floral;green;fresh;sweet
56750;vert et noir;DSH Perfumes;unknown;unisex;3,85;13;2016;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;green;woody;fresh spicy;aromatic;soft spicy
56751;vert pour madame;DSH Perfumes;unknown;women;4,41;22;0;Galbanum, Violet Leaf, Bergamot, Aldehydes, White Peach and Currant buds;Hyacinth, Narcissus, Orris Root, Moroccan Rose, Neroli, Ylang-Ylang, Lily-of-the-Valley and Jasmine Sambac;Moss, Labdanum, Civet, Tonka Bean, Atlas Cedar, Australian Sandalwood, Virginia Cedar, Indian Patchouli and Musk;Dawn Spencer Hurwitz;unknown;green;floral;earthy;aromatic;fresh spicy
56752;verveine (lemon verbena);DSH Perfumes;unknown;unisex;4,0;4;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;citrus;herbal;aromatic;unknown;unknown
56753;vetyver;DSH Perfumes;unknown;men;3,78;9;0;Lime, Bitter Orange, Wormwood, Mandarin Orange, Bergamot and Petitgrain;Geranium, Patchouli and Clary Sage;Vetyver, Sandalwood, Peru Balsam, Olibanum, oak moss, Amber, Styrax, Myrhh and Leather;Dawn Spencer Hurwitz;unknown;citrus;woody;aromatic;earthy;fresh spicy
56754;vintage patchouly;DSH Perfumes;unknown;unisex;4,07;15;0;Tobacco and Bergamot;Patchouli, Brazilian Rosewood, Sandalwood, Labdanum and Moroccan Rose;Musk, Powdery Notes, Amber, Ambergris, Moss, Benzoin and Himalayan Cedar;Dawn Spencer Hurwitz;unknown;woody;patchouli;powdery;balsamic;amber
56755;violetta di murano (italian journey no. 4);DSH Perfumes;unknown;women;3,0;4;0;Black Currant, Currant buds, Bergamot and Violet Leaf;Violet, Mimosa, Peony and Orris Root;Myrrh, Vetyver, Australian Sandalwood and Oakmoss;Dawn Spencer Hurwitz;unknown;powdery;violet;floral;woody;fruity
56756;want;DSH Perfumes;unknown;unisex;0;0;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;mossy;earthy;aldehydic;fresh;sweet
56757;wasabi shiso;DSH Perfumes;unknown;men;4,33;3;2008;Yuzu and Bergamot;Wasabi, Basil, Rose and Pitosporum;Vetiver, elemi, Sandalwood and Patchouli;Dawn Spencer Hurwitz;unknown;citrus;aromatic;white floral;balsamic;rose
56758;wasabi shiso edition 2016;DSH Perfumes;unknown;unisex;4,38;16;2016;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;fresh spicy;green;aromatic;citrus;woody
56759;waterlily;DSH Perfumes;unknown;unisex;2,5;2;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;green;floral;aquatic;fresh;unknown
56760;wedding bouquet;DSH Perfumes;unknown;women;4,43;7;0;Bergamot;Lily, Gardenia and Rose;Musk, Iris and Sandalwood;Dawn Spencer Hurwitz;unknown;white floral;powdery;rose;animalic;woody
56761;white lilac;DSH Perfumes;unknown;women;4,3;10;2014;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;floral;fresh;sweet;honey;green
56762;wild fig;DSH Perfumes;unknown;women;4,2;10;0;Cassis, Bergamot and Petitgrain;Fig, Peach and Lily-of-the-Valley;Galbanum, Virginia Cedar, oak moss and Tonka Bean;Dawn Spencer Hurwitz;unknown;fruity;green;aromatic;woody;citrus
56763;wild honeysuckle;DSH Perfumes;unknown;unisex;4,29;17;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;white floral;fruity;green;yellow floral;unknown
56764;winter white (holiday no.4);DSH Perfumes;unknown;women;3,86;29;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;sweet;powdery;musky;vanilla;woody
56765;yuzu;DSH Perfumes;unknown;unisex;4,25;4;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;citrus;green;fresh spicy;unknown;unknown
56766;bakul medjool;DSH Perfumes;unknown;unisex;4,0;17;2018;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;amber;warm spicy;balsamic;sweet;unknown
56767;eau cerise;DSH Perfumes;unknown;unisex;3,5;10;2018;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;floral;woody;musky;violet;patchouli
56768;figue interdite;DSH Perfumes;unknown;unisex;3,67;6;2018;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;aromatic;green;woody;fruity;yellow floral
56769;lis oriental;DSH Perfumes;unknown;unisex;3,91;11;2018;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;white floral;warm spicy;green;citrus;aromatic
56770;royal grey cologne;DSH Perfumes;unknown;unisex;4,42;12;2019;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;woody;aromatic;green;fresh spicy;citrus
56771;summer cologne;DSH Perfumes;unknown;unisex;3,4;5;2018;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;aromatic;citrus;green;fresh spicy;woody
56772;sweet pine tar;DSH Perfumes;unknown;men;3,73;15;2020;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;woody;aromatic;amber;mineral;smoky
56773;deco diamonds;DSH Perfumes;unknown;unisex;4,22;18;2014;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;white floral;aldehydic;animalic;fresh;musky
56774;fumee d'or;DSH Perfumes;unknown;unisex;4,4;25;2014;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;amber;warm spicy;sweet;leather;smoky
56775;jacinthe de sapphir;DSH Perfumes;unknown;unisex;4,5;14;2014;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;green;white floral;floral;amber;balsamic
56776;rubis rose;DSH Perfumes;unknown;unisex;4,27;15;2014;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;rose;amber;fruity;sweet;mossy
56777;agrestic;DSH Perfumes;unknown;unisex;3,67;9;2014;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;woody;aromatic;citrus;green;fresh spicy
56778;i love you, mary jane;DSH Perfumes;unknown;unisex;3,8;5;2014;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;fruity;citrus;aromatic;green;cannabis
56779;rocky mountain high;DSH Perfumes;unknown;unisex;3,45;11;2014;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;aromatic;woody;fresh spicy;green;herbal
56780;the green house;DSH Perfumes;unknown;unisex;4,17;6;2014;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;green;woody;earthy;aromatic;white floral
56781;albino (a study in white);DSH Perfumes;unknown;men;4,24;17;2015;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;woody;citrus;aromatic;green;fresh spicy
56782;blue-green: arnica;DSH Perfumes;unknown;unisex;4,5;6;0;Artemisia, Lotus and Bergamot;Petitgrain;Oakmoss;Dawn Spencer Hurwitz;unknown;herbal;aromatic;citrus;mossy;fresh spicy
56783;celadon : a velvet green;DSH Perfumes;unknown;unisex;4,17;24;0;Lime, Cucumber and Clover;Grass and Orris Root;Violet Leaf, Narcissus, Tonka Bean, Vanilla, Resin and Hay;Dawn Spencer Hurwitz;unknown;green;ozonic;aquatic;vanilla;citrus
56784;cyan;DSH Perfumes;unknown;women;3,7;10;2009;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;yellow floral;green;sweet;floral;herbal
56785;hansa yellow;DSH Perfumes;unknown;unisex;4,0;37;2015;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;white floral;sweet;yellow floral;citrus;woody
56786;kohl gris;DSH Perfumes;unknown;women;4,3;23;0;Clove, Pepper, Bergamot and Pine;Lavender, Jasmine and Rose;Tobacco, French labdanum, Olibanum, Iris, Sandalwood, oak moss and Amber;Dawn Spencer Hurwitz;unknown;warm spicy;amber;fresh spicy;woody;tobacco
56787;mars violet;DSH Perfumes;unknown;unisex;3,67;6;2015;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;sweet;amber;fruity;woody;balsamic
56788;prince;DSH Perfumes;unknown;men;3,33;6;0;Lavender, Star Anise, Chamomile and Narcissus;Iris, Jasmine, Rose, Spices and Sandalwood;Tolu Balsam, Tobacco, Leather, Civetta, Amber, Opoponax and Cacao;Dawn Spencer Hurwitz;unknown;amber;powdery;sweet;animalic;floral
56789;quinacridone violet;DSH Perfumes;unknown;women;3,39;18;0;Plum, Lime and Melon;Osmanthus, Violet Leaf, Aglaia, Sweet Pea and Neroli;Cassis, Incense, Musk and Virginia Cedar;Dawn Spencer Hurwitz;unknown;fruity;floral;aromatic;soft spicy;citrus
56790;sienna;DSH Perfumes;unknown;unisex;4,09;11;0;Cinnamon, Pink Pepper and Curry Tree;White Honey, Rice and Oak;French labdanum, Tolu Balsam, Peru Balsam, Civetta and Leather;Dawn Spencer Hurwitz;unknown;warm spicy;amber;cinnamon;sweet;honey
56791;the color orange;DSH Perfumes;unknown;women;3,57;7;0;Blood Orange, Bitter Orange and Petitgrain;Osmanthus, Neroli, African Orange Flower, Orange and Tangerine;Myrhh, Musk, Patchouli, Ambrette (Musk Mallow) and Marigold;Dawn Spencer Hurwitz;unknown;citrus;floral;white floral;amber;fruity
56792;ultramarine blue;DSH Perfumes;unknown;unisex;3,8;5;2015;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;aromatic;woody;green;floral;powdery
56793;umber: bois de rose;DSH Perfumes;unknown;women;3,5;10;0;Red Apple, Bergamot, Violet, Rose Hip and Aldehydes;Rose, Iris, Nutmeg and Patchouli;oak moss, Vetyver, Amber and Vanille;Dawn Spencer Hurwitz;unknown;earthy;mossy;woody;rose;aromatic
56794;viridian;DSH Perfumes;unknown;unisex;3,82;11;0;Angelica, Bergamot, Artemisia and Celery;Galbanum and Orris Root;oak moss, Violet Leaf, Vetyver, Sandalwood, Patchouli and Myrhh;Dawn Spencer Hurwitz;unknown;green;aromatic;mossy;earthy;musky
56795;giverny in bloom;DSH Perfumes;unknown;unisex;4,5;16;2015;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;woody;floral;green;aromatic;powdery
56796;l’opera des rouges et des roses;DSH Perfumes;unknown;unisex;4,43;14;2015;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;warm spicy;floral;rose;amber;white floral
56797;la danse des bleus et des violettes;DSH Perfumes;unknown;unisex;4,62;8;2015;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;floral;green;powdery;woody;violet
56798;le jardin vert;DSH Perfumes;unknown;unisex;3,67;12;2015;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;green;woody;aromatic;citrus;sweet
56799;essenza dell’ibisco;DSH Perfumes;unknown;unisex;5,0;5;0;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;animalic;tuberose;white floral;amber;smoky
56800;love is everything;DSH Perfumes;unknown;unisex;4,78;9;2019;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;tropical;fruity;sweet;terpenic;green
56801;oud in chiaroscuro: aoud blanc;DSH Perfumes;unknown;unisex;4,17;6;2018;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;oud;leather;powdery;rose;musky
56802;oud in chiaroscuro: oudh noir;DSH Perfumes;unknown;unisex;4,0;7;2018;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;oud;smoky;leather;animalic;unknown
56803;white rabbits;DSH Perfumes;unknown;unisex;3,78;9;2019;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;powdery;iris;musky;earthy;floral
56804;wild coyote;DSH Perfumes;unknown;unisex;4,57;7;2019;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;floral;sweet;woody;yellow floral;powdery
56805;fleurs d'oranger;DSH Perfumes;unknown;unisex;4,75;8;2011;unknown;unknown;unknown;Dawn Spencer Hurwitz;unknown;citrus;white floral;animalic;aromatic;woody
56806;oeillets rouges (red carnations);DSH Perfumes;unknown;women;4,41;46;0;Nutmeg, Pepper and Bergamot;Carnation and Beeswax;Vanille, Amber and Myrhh;Dawn Spencer Hurwitz;unknown;fresh spicy;warm spicy;floral;amber;aromatic
56807;piment et chocolat;DSH Perfumes;unknown;women;4,16;44;0;Paprika and Pepper;Cinnamon, Clove and Nutmeg;Mexican chocolate and Cacao;Dawn Spencer Hurwitz;unknown;warm spicy;fresh spicy;cacao;cinnamon;chocolate
